186985;19,102962;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
186986;19,10334;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
186987;19,103718;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
186988;19,104095;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
186989;19,104473;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
186990;19,104849;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
186991;19,105227;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
186992;19,105604;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
186993;19,105982;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
186994;19,106358;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
186995;19,106735;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
186996;19,107113;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
186997;19,10749;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
186998;19,107866;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
186999;19,108244;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187000;19,108622;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187001;19,109;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187002;19,109377;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187003;19,109753;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187004;19,11013;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187005;19,110508;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187006;19,110886;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187007;19,111261;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187008;19,111639;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187009;19,112017;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187010;19,112394;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187011;19,112772;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187012;19,113148;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187013;19,113525;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187014;19,113903;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187015;19,11428;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187016;19,114656;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187017;19,115034;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187018;19,115412;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187019;19,11579;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187020;19,116165;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187021;19,116543;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187022;19,11692;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187023;19,117298;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187024;19,117676;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187025;19,118052;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187026;19,11843;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187027;19,118807;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187028;19,119184;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187029;19,11956;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187030;19,119938;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187031;19,120316;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187032;19,120693;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187033;19,12107;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187034;19,121447;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187035;19,121824;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187036;19,122202;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187037;19,12258;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187038;19,122955;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187039;19,123333;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187040;19,12371;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187041;19,124088;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187042;19,124466;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187043;19,124842;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187044;19,12522;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187045;19,125597;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187046;19,125975;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187047;19,12635;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187048;19,126728;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187049;19,127106;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187050;19,127483;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187051;19,12786;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187052;19,128237;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187053;19,128614;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187054;19,128992;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187055;19,12937;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187056;19,129745;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187057;19,130123;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187058;19,1305;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187059;19,130878;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187060;19,131254;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187061;19,131632;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187062;19,13201;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187063;19,132387;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187064;19,132765;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187065;19,13314;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187066;19,133518;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187067;19,133896;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187068;19,134274;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187069;19,13465;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187070;19,135027;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187071;19,135405;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187072;19,135782;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187073;19,136158;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187074;19,136536;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187075;19,136913;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187076;19,137291;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187077;19,137669;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187078;19,138044;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187079;19,138422;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187080;19,1388;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187081;19,139177;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187082;19,139553;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187083;19,13993;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187084;19,140308;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187085;19,140686;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187086;19,141064;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187087;19,14144;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187088;19,141817;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187089;19,142195;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187090;19,142572;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187091;19,142948;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187092;19,143326;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187093;19,143703;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187094;19,144081;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187095;19,144457;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187096;19,144835;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187097;19,145212;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187098;19,14559;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187099;19,145967;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187100;19,146343;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187101;19,14672;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187102;19,147099;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187103;19,147476;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187104;19,147852;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187105;19,14823;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187106;19,148607;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187107;19,148985;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187108;19,149363;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187109;19,149738;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187110;19,150116;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187111;19,150494;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187112;19,150871;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187113;19,151247;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187114;19,151625;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187115;19,152002;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187116;19,15238;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187117;19,152756;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187118;19,153133;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187119;19,153511;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187120;19,153889;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187121;19,154266;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187122;19,154642;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187123;19,15502;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187124;19,155397;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187125;19,155775;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187126;19,15615;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187127;19,156528;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187128;19,156906;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187129;19,157284;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187130;19,157661;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187131;19,158037;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187132;19,158415;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187133;19,158792;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187134;19,15917;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187135;19,159546;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187136;19,159924;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187137;19,160301;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187138;19,160679;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187139;19,161055;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187140;19,161432;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187141;19,16181;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187142;19,162188;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187143;19,162565;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187144;19,162941;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187145;19,163319;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187146;19,163696;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187147;19,164074;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187148;19,16445;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187149;19,164827;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187150;19,165205;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187151;19,165583;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187152;19,16596;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187153;19,166336;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187154;19,166714;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187155;19,167091;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187156;19,167469;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187157;19,167845;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187158;19,168222;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187159;19,1686;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187160;19,168978;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187161;19,169355;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187162;19,169731;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187163;19,170109;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187164;19,170486;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187165;19,170864;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187166;19,17124;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187167;19,171618;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187168;19,171995;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187169;19,172373;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187170;19,172749;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187171;19,173126;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187172;19,173504;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187173;19,173882;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187174;19,17426;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187175;19,174635;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187176;19,175013;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187177;19,17539;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187178;19,175768;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187179;19,176144;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187180;19,176521;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187181;19,176899;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187182;19,177277;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187183;19,177654;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187184;19,17803;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187185;19,178408;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187186;19,178785;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187187;19,179163;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187188;19,179539;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187189;19,179916;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187190;19,180294;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187191;19,180672;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187192;19,181047;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187193;19,181425;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187194;19,181803;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187195;19,18218;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187196;19,182558;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187197;19,182934;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187198;19,183311;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187199;19,18369;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187200;19,184067;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187201;19,184443;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187202;19,18482;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187203;19,185198;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187204;19,185575;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187205;19,185953;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187206;19,186329;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187207;19,186707;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187208;19,187084;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187209;19,187462;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187210;19,187838;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187211;19,188215;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187212;19,188593;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187213;19,18897;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187214;19,189346;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187215;19,189724;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187216;19,190102;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187217;19,19048;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187218;19,190857;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187219;19,191233;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187220;19,19161;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187221;19,191988;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187222;19,192366;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187223;19,192741;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187224;19,19312;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187225;19,193497;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187226;19,193874;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187227;19,194252;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187228;19,194628;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187229;19,195005;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187230;19,195383;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187231;19,19576;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187232;19,196136;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187233;19,196514;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187234;19,196892;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187235;19,19727;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187236;19,197645;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187237;19,198023;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187238;19,1984;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187239;19,198778;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187240;19,199156;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187241;19,199532;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187242;19,19991;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187243;19,200287;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187244;19,200665;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187245;19,20104;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187246;19,201418;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187247;19,201796;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187248;19,202173;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187249;19,20255;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187250;19,202927;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187251;19,203304;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187252;19,203682;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187253;19,20406;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187254;19,204435;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187255;19,204813;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187256;19,20519;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187257;19,205568;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
187258;19,205944;sun;On;On;Receiver;Off;Off;Off;2,3388889E-4
